label,x1_y1_z1,x2_y2_z2,x3_y3_z3,x4_y4_z4,x5_y5_z5,x6_y6_z6,x7_y7_z7,x8_y8_z8,x9_y9_z9,x10_y10_z10,x11_y11_z11,x12_y12_z12,x13_y13_z13,x14_y14_z14,x15_y15_z15,x16_y16_z16,x17_y17_z17,x18_y18_z18,x19_y19_z19,x20_y20_z20,x21_y21_z21,x22_y22_z22,x23_y23_z23,x24_y24_z24,x25_y25_z25,x26_y26_z26,x27_y27_z27,x28_y28_z28,x29_y29_z29,x30_y30_z30,x31_y31_z31,x32_y32_z32,x33_y33_z33,x34_y34_z34,x35_y35_z35,x36_y36_z36,x37_y37_z37,x38_y38_z38,x39_y39_z39,x40_y40_z40,x41_y41_z41,x42_y42_z42,x43_y43_z43,x44_y44_z44,x45_y45_z45,x46_y46_z46,x47_y47_z47,x48_y48_z48,x49_y49_z49,x50_y50_z50,x51_y51_z51,x52_y52_z52,x53_y53_z53,x54_y54_z54,x55_y55_z55,x56_y56_z56,x57_y57_z57,x58_y58_z58,x59_y59_z59,x60_y60_z60,x61_y61_z61,x62_y62_z62,x63_y63_z63
rock,0.8775314048491618,0.6635401157516753,0.26736771139585813,0.1077495556771344,0.10428905780206199,0.203818286238864,0.09522384897337732,0.36695021752047796,0.680287788934424,0.6432284007135178,0.9685412796181581,0.35396520181951296,0.21053604368895706,0.3208140021589424,0.9153837042041925,0.48260712817129603,0.06315299794215401,0.5598428922054223,0.2871597182009322,0.16824927823988256,0.7791168418645007,0.49183659125730805,0.4380790523901722,0.5571057281046452,0.7739493518517232,0.6767891796567789,0.9241747417112114,0.7266037955377317,0.5193127805607852,0.6312777517081015,0.12251071578952843,0.0017258714385832707,0.42319846118722204,0.4849116360694987,0.897765053822694,0.9480169486650953,0.3268791488061057,0.6833126084165569,0.8264165389895761,0.8364933689331374,0.7018409498782756,0.6378386622770977,0.012437518419106675,0.0292713412931902,0.6820128868697853,0.15683284984281043,0.5815059180778196,0.9830763111623017,0.6984677040769988,0.9543842928550967,0.892943175754596,0.24038011020991246,0.29860215295611003,0.6047948600205373,0.94040799086503,0.462257256571593,0.6777017222249004,0.8810163822180681,0.7177537010030024,0.546100164251029,0.5044349845098505,0.43311712368724387,0.49180744870316717
paper,0.6220117192345235,0.9490097388122917,0.3724175020957422,0.6315804893697733,0.2537212200719178,0.5531323679331066,0.37977184212036375,0.09188879790278781,0.5081543773500442,0.16711830129239247,0.4416134441833206,0.11064172912387049,0.14949787907463885,0.08774455615898435,0.9400394811917231,0.5987666617316024,0.43680850898754453,0.883300857643582,0.8688677804117333,0.1412103250840432,0.8180734914997325,0.9793997363958413,0.8124290078642991,0.8052429458026577,0.16209346167333571,0.2903802063661295,0.47037344111518065,0.3963825197302191,0.17513186337859332,0.18805697820262346,0.420090464985037,0.8562050746996693,0.22000259363888408,0.013886745057538619,0.5074658053030595,0.7707251422934512,0.6862705282487792,0.19284403823667273,0.08436187870647727,0.8032540018271372,0.4455260926718114,0.14413668053615358,0.7589629576208669,0.5552772208778122,0.027668869494335446,0.8950359580615864,0.8389729723422662,0.4037011827033108,0.05814706915578549,0.4765223907371503,0.4492858590886152,0.40446970541853944,0.11355534266536638,0.06672859266171394,0.6954408892552412,0.1142330664401301,0.05734420306791055,0.7680195400148441,0.2984002628281952,0.3305902051404682,0.6892047480578835,0.20389728708597976,0.9970242107833396
scissors,0.16044147451171564,0.9219717770160577,0.5236745571542758,0.12273315359252734,0.027555208537392906,0.23541288878001165,0.46315728385583577,0.4352838665882277,0.13980734257818483,0.9757516183266635,0.002409808828622073,0.5690394217556158,0.8320016762196867,0.06650411715403515,0.6577609426516638,0.07323016940346183,0.6432145745162988,0.8310347080551318,0.4893573033717624,0.4369690642590959,0.9270287872209215,0.8685338737389492,0.46525536979831505,0.744855360204201,0.25980092454350545,0.08383684941648295,0.5803367641687095,0.8773740708721394,0.2614867291359254,0.5538279326225962,0.11768637816402638,0.9651148870659698,0.6911645825488546,0.5932600504057872,0.7414827385776592,0.1438719235174165,0.3441165028787,0.014939610113332225,0.7553286734519564,0.8903368971751804,0.3973413320955024,0.17712253277526824,0.30840305167280513,0.3725864664407521,0.437556397733461,0.3630743001575373,0.9728996371107888,0.33379519200478425,0.17284165923548622,0.9275249006905348,0.3787253443676677,0.17046773770431622,0.772356014109944,0.713433886711353,0.4820017906234335,0.09505906762143113,0.4028611528436771,0.1550380270914784,0.2239162950802217,0.7516925788232802,0.6379756103417789,0.7265819406416999,0.368505558856389
rock,0.27749137458626216,0.7586850346744165,0.37145380611293033,0.0052949818114114144,0.13695571515147864,0.39538028932969793,0.18720516855148783,0.8319546166323104,0.2569685655361763,0.19665652082706975,0.9625320725991783,0.024037310539992696,0.5601661002300616,0.14245658054438715,0.8594550910148676,0.5574294314510779,0.550336654594361,0.9401587168806295,0.7952518779483647,0.3121050948345412,0.5704139864884589,0.24399843572182955,0.24885077252652976,0.6394145846259728,0.31244369351144075,0.5204261662289478,0.7851951534739011,0.9738204252532988,0.2822928757020875,0.4359543116615465,0.004444031998956488,0.38632963425148714,0.47569626683789334,0.8860482937622781,0.7000807322077426,0.40515569072079105,0.9739113051319065,0.34725250651678186,0.5718551297231061,0.6604500650061108,0.7077766429842451,0.6149573516354961,0.20953859095903526,0.9683478521315767,0.0030011696920049236,0.7922408681105979,0.8070706007177201,0.05079036467369358,0.4833751071312442,0.01360951257432963,0.5723910036397368,0.31514646190061923,0.14647019720811894,0.9247223982665281,0.3740149434787623,0.7053962063577155,0.3816900460545768,0.5650453585710892,0.12983081736701585,0.81983820052387,0.43850689406573473,0.2037356811698151,0.589227104402349
rock,0.08108126977359076,0.25006406538750103,0.23060344578584457,0.4901942667103767,0.5945668369717925,0.578080516843456,0.07428819765437866,0.23120982515437327,0.2462056711937809,0.9667542683955607,0.1996040869101643,0.8491970232350335,0.5830029248610242,0.08144989976903039,0.18497830363592105,0.7669339508655152,0.6718980011801886,0.5907187746231861,0.749562430644636,0.2705322244458426,0.9833147483182658,0.8369067248882666,0.9239396890130503,0.4008262379488474,0.2527724571059129,0.4872269271693218,0.29871191991060597,0.46015692217141857,0.46159955677168074,0.7253366684544966,0.7125108889584024,0.5760496038699247,0.7100115215714058,0.8873803290051114,0.8822576655848478,0.360746563872576,0.626740012138472,0.7541026198516628,0.5507574963654882,0.1940903812746826,0.5626629673754029,0.4481868439345935,0.5287334090627269,0.9507390832033239,0.8180711102785941,0.35280489177182495,0.7812941599511647,0.6016722598148135,0.6782653555599361,0.6279218739989785,0.871883820742375,0.5845018232125302,0.3282944601631801,0.0800182723412568,0.2639306066051187,0.44637929389931497,0.6940666405173851,0.5857065592389187,0.07075428113943805,0.025760912428134386,0.7936498769895581,0.07453450651991977,0.326456920526106
rock,0.04091097316396275,0.9596915526238831,0.952528060910764,0.9298246812122779,0.5293043977642219,0.8984876750349932,0.6261977079763813,0.6140008675143194,0.9057724090196198,0.03773123977822335,0.6564662434709874,0.9147269340079934,0.08093079594455466,0.19305954336352904,0.50021226882514,0.10099647934522005,0.3225053752998328,0.8673984051007543,0.5400045784908206,0.41221160484630626,0.9649862727278986,0.013859310246111645,0.9754756300790342,0.23528223413372484,0.3655155062843469,0.9128968575356925,0.5168603392888844,0.4219489805786937,0.9087254336175662,0.7079669649165975,0.8324590919302445,0.11979800359453185,0.4585687011229149,0.7944244033348493,0.16112305962375817,0.531934531722045,0.5059100401375302,0.7974306128039033,0.2559843255338623,0.4018010070851634,0.23263362647935104,0.808002033306949,0.763165331254787,0.9508791623246775,0.3008432885026848,0.4658804224396954,0.6472299245758308,0.09677504257526748,0.777844528353112,0.9694730146816108,0.520482750039,0.73108842026686,0.26007615183702415,0.4217505406894755,0.20937802543669026,0.18335773585642334,0.7295827917024921,0.09722567826954087,0.08244054558363911,0.10832494883296429,0.5919852617885389,0.5854361175790154,0.5387006684232646
paper,0.6217151683654839,0.7707562385170439,0.19355222696214036,0.17778851884729963,0.26459988958598113,0.8662952661716837,0.30001059670300856,0.443004665226847,0.8832476072731936,0.047642618202282105,0.43924817577769826,0.7585805594986234,0.6789182690513458,0.2748326528088998,0.13659584861597107,0.14380302623197838,0.8772567417033632,0.7585648603090446,0.1794109740355171,0.2735163505685606,0.9015538581101173,0.30965891745502405,0.630709699150475,0.19468909551796898,0.5361462368011327,0.6035032329774411,0.21845807359415814,0.5712707579644897,0.26183214580861425,0.06825104458939912,0.7760650591344754,0.9396980180850935,0.859823874591049,0.12240379791757983,0.6207104336158412,0.8626757899711827,0.2350434625489195,0.21085414562776972,0.3642072469679142,0.055829245140976536,0.058892365853360995,0.7781395313790159,0.7940953249833672,0.8321663994309698,0.9608158410629116,0.8879555357100952,0.3670539776962768,0.910330176368016,0.8403710897572744,0.835325233032715,0.501695131609427,0.004929834407655598,0.1294316648176228,0.22889207201189066,0.16751753627417043,0.020749920021040147,0.6445536808642647,0.5904613015976673,0.8057859803293959,0.9107294452801262,0.0788620229956285,0.6324639348776965,0.6182249280033368
paper,0.10335197663244666,0.6284692924468792,0.3922822541007963,0.1052379247381584,0.557075949048872,0.4156912726371713,0.8910253193560712,0.3771260862917988,0.2559385280520965,0.6436160079081124,0.22225858769989593,0.15190354166082853,0.8643107208005966,0.2600776309793268,0.8981335781428441,0.01990308894552595,0.6971887622420321,0.1815363384541815,0.9428878786244334,0.48385533835385075,0.244870837068362,0.7534732048146051,0.4416747644107678,0.028128412980461204,0.27434448380673726,0.1750118083601373,0.01927250656417112,0.8729849877405413,0.32732148958453566,0.9942178533914084,0.028031506556686625,0.027684420886592176,0.5022209417881771,0.25943573010675813,0.7916669416647654,0.0779653731471951,0.6481301420097193,0.10417383746065756,0.3036049494482995,0.625126477758557,0.47819141849129765,0.2759479142128558,0.9158876707276017,0.729653170328786,0.5698058079872246,0.8193156303669991,0.5177465439370341,0.9342532812166433,0.8185707297549338,0.227036586621842,0.6037529215677908,0.8786703223334392,0.964377327308429,0.33248487682519356,0.37958879397474654,0.4026707863532495,0.6272989270159043,0.6909079190202854,0.7668789469239254,0.4678360765945555,0.2823855555134499,0.025408223041963884,0.5704767637988957
paper,0.3359663811204604,0.3863655213509063,0.14795170083263587,0.5825614250645355,0.3538282507893624,0.5283122143733517,0.07009744382351868,0.6097521591652169,0.39054718001884725,0.19580703230031127,0.5123153295129141,0.2626514376276863,0.4531479371398006,0.12961611048713018,0.0685120520903898,0.6571485838840561,0.18506123234961092,0.3557522724621306,0.8267785016405115,0.2863647614803505,0.23805327769975215,0.10984809382473304,0.6212034873482806,0.04936802781491034,0.6292500104256293,0.6836640668461815,0.8865589181635007,0.34844485590853913,0.018758285741509395,0.08269936852459481,0.11067915138506468,0.1776165868153845,0.4318186897651125,0.8913710846101092,0.8108319934375725,0.3874010105577864,0.25152775979495323,0.10346699279071081,0.23007948959187963,0.8162595505869522,0.09384627182574623,0.9888604054955049,0.9209750034864158,0.07611170794959732,0.034586134891636644,0.8450017122335897,0.18774432023326237,0.12709672188069376,0.4708271468731299,0.019397873069590288,0.33971057399405546,0.3815897676994109,0.23275044620666563,0.23093080710533853,0.5504956338280124,0.7723781840276394,0.48381330038331705,0.5825551164281944,0.05245670035223127,0.4439973098637864,0.4486927179338469,0.1866876270789849,0.8825160227431984
rock,0.7900958711573008,0.05079294933038203,0.7431087168136523,0.6365884062850976,0.16648413503843096,0.5335255335672311,0.6825998178678334,0.7826197189545983,0.7564625163037793,0.2732866434536926,0.36708684349689846,0.20207187601854104,0.4833191990144081,0.04854935695745666,0.5265727937361997,0.4700748738012126,0.5725362585994036,0.9424987143916131,0.2689203284349866,0.9565525382320663,0.810601651064893,0.24860241664923055,0.9754818959742886,0.9077033806090667,0.7779595718771436,0.9036779209640405,0.9067304245369259,0.5788771905121656,0.027058749366496215,0.3768521009730459,0.01889507386685063,0.9168840776658311,0.8535702947284863,0.6027414426761873,0.13630552927180817,0.9793276268208748,0.37404547769715957,0.7157567515627692,0.3672723585917801,0.4743836962158786,0.9906579532470908,0.981235260120706,0.29709581357333226,0.09471515476378811,0.3596245898103575,0.5343514248906728,0.9295063092568382,0.5591824590387164,0.2016597199820408,0.3135901774138241,0.9077760126667199,0.6323788348239919,0.9109451860167045,0.3526025956074905,0.8109518466204857,0.5643426680958706,0.09120438745904158,0.11901063362998054,0.2171990710389372,0.5999379904951815,0.6819836435723391,0.5893109910908383,0.4562621002496622
paper,0.5066871860844755,0.7650176606400948,0.08536721340233,0.4032671371877583,0.4962673492666817,0.6541576693766276,0.6899817389108823,0.45669717865956927,0.4464596552573785,0.7811193286702464,0.35074983392489045,0.49482405832076726,0.3158055255929333,0.18118886786659638,0.2580758846868959,0.694378658077063,0.3980805024945058,0.7906952931620406,0.35356276249159124,0.7811729390114941,0.42454778980368857,0.9325416279114268,0.7088435730529896,0.7806325892005653,0.10670081980534263,0.6478082147041988,0.133752037934335,0.8596190473442978,0.8205499774453026,0.7426035010605644,0.2603964149346041,0.038916681505099526,0.27473674282872385,0.4155268036973081,0.656211263357167,0.3442519079036106,0.7062845210796327,0.8034834221249998,0.5512653653768113,0.8652884479616995,0.9484499892511676,0.9698109117695739,0.7530165373447796,0.03507589797464217,0.7392542295665175,0.1612950377879393,0.3157827399849522,0.6345427314577804,0.9315368088906552,0.6624953641384317,0.5946569631067286,0.9807614020673919,0.21939992439559908,0.9848510619768542,0.37727065760551837,0.03971493493941802,0.24352306067565666,0.8457734038517539,0.09732021460970475,0.34062850090444075,0.1563306289964066,0.19749889279806498,0.4029021985437039
paper,0.3292652905757497,0.20685327242895257,0.4603205161885272,0.7749222711006991,0.4086258755778369,0.6293595123833235,0.6364111517415322,0.7012204685225404,0.5727872706756993,0.8091081977813346,0.6639251760066266,0.6254870171304014,0.5863485347640591,0.5261062984451195,0.9495643631066297,0.6562152970984274,0.054922620873621764,0.6949560941474969,0.7934930370988587,0.39685426537355784,0.6290784867755401,0.6616367205620219,0.61862732889855,0.3991745216959982,0.25073093244993383,0.7757124863591466,0.9063380829974645,0.28075410175711313,0.16057068786463136,0.31075644378245526,0.37153836669452245,0.08447447923760476,0.22406910789609025,0.8109453854230079,0.1151541864233151,0.5627559922901574,0.620746323198157,0.2712603160886847,0.3205416938715526,0.913906941342716,0.3169049918924647,0.9496202107602216,0.9846516280010766,0.1303606405080231,0.4610177268708535,0.4652126431807563,0.6527284948261663,0.6521410897463517,0.42093056306719834,0.5640713995168891,0.7570247023748178,0.3948666938780492,0.21201041450270974,0.924150278514126,0.10739756148720114,0.7413377163290081,0.7078151300910241,0.8445515432010126,0.8836790778275637,0.19512084212094283,0.10996232555428909,0.8506837882623131,0.6727573333085572
