label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
paper,0.5823512673377991,0.7642408609390259,4.498595274071704e-07,0.44241857528686523,0.6755260229110718,0.07067064195871353,0.3601277470588684,0.6030360460281372,0.06987150013446808,0.30940306186676025,0.5262524485588074,0.0669102594256401,0.2551190257072449,0.4558289349079132,0.06108500435948372,0.41762790083885193,0.4904765486717224,-0.11445082724094391,0.3191535472869873,0.3391282558441162,-0.18389204144477844,0.2683292627334595,0.23996193706989288,-0.20719332993030548,0.2406228482723236,0.16193482279777527,-0.20779402554035187,0.4988267719745636,0.4712505638599396,-0.14387211203575134,0.4662531018257141,0.272124707698822,-0.22063076496124268,0.4510195553302765,0.1503313183784485,-0.22251887619495392,0.44544079899787903,0.0721803605556488,-0.2096017450094223,0.5893616676330566,0.4740237593650818,-0.1555279791355133,0.565868616104126,0.2934545576572418,-0.21756529808044434,0.5443668365478516,0.18987169861793518,-0.20999832451343536,0.5310847759246826,0.12000066041946411,-0.18663828074932098,0.6806375980377197,0.48853734135627747,-0.15170398354530334,0.6875658631324768,0.343038409948349,-0.1785510629415512,0.6859833002090454,0.2629014253616333,-0.1622118055820465,0.6811522841453552,0.19443899393081665,-0.13924385607242584
paper,0.5847035646438599,0.7788867950439453,5.228914687904762e-07,0.4516661763191223,0.7033390998840332,0.05331549793481827,0.36906787753105164,0.6220588684082031,0.051740292459726334,0.31968042254447937,0.5364054441452026,0.04893944784998894,0.2678641974925995,0.46945562958717346,0.04419120028614998,0.4203871488571167,0.5080077648162842,-0.09868860989809036,0.32361286878585815,0.3442966938018799,-0.15989072620868683,0.27386921644210815,0.2430564910173416,-0.17920534312725067,0.2472088634967804,0.16660860180854797,-0.17840474843978882,0.4986436665058136,0.4919765293598175,-0.12553773820400238,0.46417251229286194,0.28118717670440674,-0.1912154257297516,0.4531477093696594,0.16127276420593262,-0.19303670525550842,0.4514402151107788,0.08455640077590942,-0.1806182563304901,0.58902907371521,0.4925837814807892,-0.1387324184179306,0.5625514388084412,0.2980038523674011,-0.18970634043216705,0.545499861240387,0.19457152485847473,-0.18308648467063904,0.5346397161483765,0.12313270568847656,-0.1625426858663559,0.6818099021911621,0.509263277053833,-0.14042194187641144,0.6870541572570801,0.3493472635746002,-0.15719130635261536,0.6879109740257263,0.2674226760864258,-0.13782094419002533,0.6853053569793701,0.19888851046562195,-0.11393120139837265
paper,0.5801633596420288,0.7946122884750366,4.655089753669017e-07,0.43930476903915405,0.7135041356086731,0.06713200360536575,0.3568919599056244,0.6336472034454346,0.07320244610309601,0.312794953584671,0.5479222536087036,0.07833290100097656,0.2696501314640045,0.4779421389102936,0.08193057775497437,0.4037882387638092,0.5147795677185059,-0.10010635107755661,0.30527639389038086,0.35325562953948975,-0.16936737298965454,0.2551288604736328,0.24629557132720947,-0.19520311057567596,0.23096609115600586,0.16752275824546814,-0.19668330252170563,0.4845709800720215,0.5016865730285645,-0.12826424837112427,0.4488074779510498,0.28943151235580444,-0.19925978779792786,0.44001758098602295,0.16669097542762756,-0.20206555724143982,0.4415024220943451,0.0878855288028717,-0.18912000954151154,0.5771443843841553,0.5024168491363525,-0.14118531346321106,0.5500563383102417,0.30806422233581543,-0.19881582260131836,0.5367195010185242,0.20193162560462952,-0.19597037136554718,0.5321795344352722,0.1276666522026062,-0.17518097162246704,0.673203706741333,0.5180305242538452,-0.13992632925510406,0.6757433414459229,0.3552881181240082,-0.1580166071653366,0.678420901298523,0.2734938859939575,-0.13880740106105804,0.6792002320289612,0.2054065763950348,-0.11405128985643387
paper,0.564397931098938,0.8027671575546265,3.770502701172518e-07,0.4168699085712433,0.7091871500015259,0.10114176571369171,0.33687490224838257,0.637273907661438,0.11452901363372803,0.2977302074432373,0.554419755935669,0.12477891892194748,0.255534827709198,0.4828275144100189,0.13173885643482208,0.37355172634124756,0.5155132412910461,-0.1155129075050354,0.2783273458480835,0.35946446657180786,-0.2038262039422989,0.2280176877975464,0.2507116496562958,-0.24184931814670563,0.20674264430999756,0.16884317994117737,-0.24692930281162262,0.4614304006099701,0.4986148476600647,-0.1517006903886795,0.43064743280410767,0.29025763273239136,-0.23574845492839813,0.42095455527305603,0.1620388925075531,-0.23179544508457184,0.42330312728881836,0.08466324210166931,-0.2107301503419876,0.5599623918533325,0.5006295442581177,-0.16779755055904388,0.5366520881652832,0.30803415179252625,-0.24030187726020813,0.5206966400146484,0.19937562942504883,-0.22876757383346558,0.516798198223114,0.12726488709449768,-0.19579942524433136,0.6610226631164551,0.5136825442314148,-0.163578063249588,0.6621320843696594,0.3538416624069214,-0.19085793197155,0.662709653377533,0.2739601135253906,-0.16559219360351562,0.6626594662666321,0.21049267053604126,-0.1322217732667923
paper,0.5520563721656799,0.8140460252761841,3.0335581868712325e-07,0.398584246635437,0.7114027738571167,0.11904635280370712,0.3198661506175995,0.6390787363052368,0.13820882141590118,0.2862743139266968,0.5593238472938538,0.15556983649730682,0.2536928653717041,0.4839227795600891,0.16972891986370087,0.34875378012657166,0.514940619468689,-0.13071796298027039,0.2564723491668701,0.3627201318740845,-0.2259807288646698,0.20589536428451538,0.25103819370269775,-0.26850518584251404,0.18572542071342468,0.16754844784736633,-0.2740389108657837,0.44279423356056213,0.4985846281051636,-0.16446553170681,0.4112986624240875,0.29367250204086304,-0.250333696603775,0.4020565152168274,0.16467052698135376,-0.23765094578266144,0.40469998121261597,0.08804327249526978,-0.20860862731933594,0.5462855696678162,0.4999174475669861,-0.17406995594501495,0.5219144225120544,0.31118959188461304,-0.2439243197441101,0.5056278109550476,0.20153233408927917,-0.21747304499149323,0.5036672353744507,0.13195577263832092,-0.1718384474515915,0.6491910219192505,0.5084239840507507,-0.1605440229177475,0.6473954916000366,0.3520975112915039,-0.18491485714912415,0.6458660960197449,0.2728232145309448,-0.1510227471590042,0.6452857851982117,0.212429940700531,-0.108635313808918
paper,0.5394541621208191,0.833407998085022,1.2239796376434242e-07,0.381730318069458,0.7202587127685547,0.14738722145557404,0.3030436038970947,0.6427731513977051,0.18420277535915375,0.27359911799430847,0.5620633363723755,0.21726304292678833,0.24571064114570618,0.48595187067985535,0.2466452717781067,0.3251846432685852,0.5170559287071228,-0.11333417147397995,0.2325737625360489,0.3652542531490326,-0.2035645842552185,0.1844722032546997,0.25113266706466675,-0.24162234365940094,0.16824129223823547,0.1661686897277832,-0.24261030554771423,0.42614150047302246,0.5012790560722351,-0.1546320766210556,0.39195770025253296,0.2964738607406616,-0.23370975255966187,0.38246217370033264,0.16757839918136597,-0.21131284534931183,0.3851989507675171,0.09169065952301025,-0.1739206463098526,0.5348941683769226,0.5026895403862,-0.1692970246076584,0.5099873542785645,0.31320011615753174,-0.23431800305843353,0.49487268924713135,0.20081186294555664,-0.19910866022109985,0.49396568536758423,0.12937086820602417,-0.14583328366279602,0.6403027176856995,0.5105971693992615,-0.15775324404239655,0.635686993598938,0.35550087690353394,-0.1810971200466156,0.6327634453773499,0.27587759494781494,-0.14291252195835114,0.6302427649497986,0.2172752320766449,-0.09508801996707916
paper,0.5275055170059204,0.8533850908279419,1.4226526445781928e-07,0.3702508211135864,0.7406096458435059,0.14723025262355804,0.2905517816543579,0.6593756079673767,0.18309026956558228,0.2617740035057068,0.5713142156600952,0.2147904932498932,0.23678822815418243,0.4894017279148102,0.243995800614357,0.30985766649246216,0.5255101323127747,-0.10509073734283447,0.21379432082176208,0.36805450916290283,-0.18737630546092987,0.16634419560432434,0.2516481876373291,-0.21782948076725006,0.1507498025894165,0.1654859185218811,-0.21352343261241913,0.4124368131160736,0.5086263418197632,-0.14412084221839905,0.37795090675354004,0.3000081777572632,-0.21803505718708038,0.3677155077457428,0.17018252611160278,-0.19315855205059052,0.3692578673362732,0.09333533048629761,-0.153497114777565,0.5233665108680725,0.5096940994262695,-0.15616852045059204,0.5020149946212769,0.3163696825504303,-0.21398572623729706,0.4878969192504883,0.20093831419944763,-0.1756911724805832,0.4873157739639282,0.12715590000152588,-0.12046932429075241,0.6306310892105103,0.5189598798751831,-0.14232762157917023,0.6273939609527588,0.36108022928237915,-0.15429821610450745,0.623950183391571,0.28097090125083923,-0.11029394716024399,0.6206986308097839,0.22173884510993958,-0.05899966135621071
paper,0.5195971131324768,0.8706705570220947,1.01942568164759e-07,0.3599095940589905,0.7566719651222229,0.1516733467578888,0.2792181372642517,0.6697063446044922,0.18879258632659912,0.250364750623703,0.5741111040115356,0.221612349152565,0.2312803417444229,0.4865572452545166,0.2526898682117462,0.2920868992805481,0.531413733959198,-0.10612062364816666,0.19552117586135864,0.36841821670532227,-0.18587848544120789,0.14949780702590942,0.24963140487670898,-0.20924630761146545,0.1359471082687378,0.16349577903747559,-0.19777722656726837,0.3970124125480652,0.5132983922958374,-0.14482560753822327,0.3617100715637207,0.30126965045928955,-0.2149343639612198,0.3511224687099457,0.17068985104560852,-0.1797584593296051,0.35328322649002075,0.09703102707862854,-0.13035430014133453,0.5111086368560791,0.5143054723739624,-0.15616776049137115,0.49161890149116516,0.3151196241378784,-0.21324333548545837,0.4781884551048279,0.19873297214508057,-0.16717691719532013,0.4782618284225464,0.12744539976119995,-0.10354621708393097,0.62175452709198,0.5238890051841736,-0.14092537760734558,0.6207432150840759,0.36197778582572937,-0.15044565498828888,0.616219699382782,0.28018462657928467,-0.10123462229967117,0.6121997833251953,0.2207648754119873,-0.043803028762340546
paper,0.5107874274253845,0.8860167264938354,1.2263116389021889e-07,0.3472278118133545,0.7717471122741699,0.15175564587116241,0.26614910364151,0.6795991659164429,0.18739192187786102,0.23977510631084442,0.5770692825317383,0.21872290968894958,0.2265755534172058,0.48662590980529785,0.24865813553333282,0.2787107229232788,0.5410835146903992,-0.10670619457960129,0.1785803735256195,0.3681582808494568,-0.188417449593544,0.1320154070854187,0.2458634078502655,-0.21455596387386322,0.11748075485229492,0.15597116947174072,-0.204244002699852,0.3870546817779541,0.5213589072227478,-0.14540238678455353,0.34880876541137695,0.3013572096824646,-0.2114238739013672,0.3380826711654663,0.1707535684108734,-0.17342302203178406,0.3405512273311615,0.09847685694694519,-0.12232501059770584,0.5027044415473938,0.5205515027046204,-0.15680520236492157,0.4832172095775604,0.3129725456237793,-0.20970097184181213,0.4694158136844635,0.19585108757019043,-0.15932802855968475,0.4692569971084595,0.12706562876701355,-0.09244409948587418,0.6153526306152344,0.5295093059539795,-0.14197026193141937,0.6136957406997681,0.3573456406593323,-0.1428419053554535,0.6079541444778442,0.27616024017333984,-0.08514381945133209,0.6023708581924438,0.21922746300697327,-0.021615024656057358
paper,0.5040501952171326,0.8945260047912598,5.0369536097605305e-08,0.3373997211456299,0.7706824541091919,0.16081662476062775,0.25883716344833374,0.6716895699501038,0.2007375806570053,0.23703841865062714,0.5672380924224854,0.23748868703842163,0.23835383355617523,0.4744755029678345,0.2720579504966736,0.26243117451667786,0.541117787361145,-0.11769510060548782,0.16242972016334534,0.36710065603256226,-0.19534699618816376,0.11741408705711365,0.24378105998039246,-0.21558232605457306,0.10451188683509827,0.15230560302734375,-0.20076414942741394,0.37679946422576904,0.5216690301895142,-0.15530458092689514,0.3370817303657532,0.3017873764038086,-0.21903307735919952,0.32566148042678833,0.17073005437850952,-0.17660370469093323,0.3279757499694824,0.09871011972427368,-0.12279439717531204,0.4964444041252136,0.5214643478393555,-0.16248346865177155,0.4775722622871399,0.31387990713119507,-0.21525786817073822,0.46196335554122925,0.19463887810707092,-0.16323724389076233,0.46096524596214294,0.127076655626297,-0.09493927657604218,0.6109131574630737,0.5280954837799072,-0.1412908285856247,0.6071838140487671,0.35688266158103943,-0.14274545013904572,0.599428653717041,0.27432242035865784,-0.08471906930208206,0.592191219329834,0.21797850728034973,-0.02079007402062416
paper,0.49819445610046387,0.8986623287200928,7.030053694734306e-08,0.32915085554122925,0.7711167335510254,0.1553611308336258,0.2529139816761017,0.6674432158470154,0.1937989592552185,0.23526793718338013,0.5604576468467712,0.2323964685201645,0.24270236492156982,0.46164414286613464,0.26912355422973633,0.2533057928085327,0.5384303331375122,-0.1331164538860321,0.14959707856178284,0.3641054034233093,-0.20614369213581085,0.1073751449584961,0.23995324969291687,-0.21912485361099243,0.09846392273902893,0.14754575490951538,-0.19801761209964752,0.371736079454422,0.5191574692726135,-0.16359582543373108,0.32657283544540405,0.30085691809654236,-0.219563290476799,0.316072940826416,0.17183607816696167,-0.16658522188663483,0.32032036781311035,0.10156771540641785,-0.10545464605093002,0.49354010820388794,0.5200108289718628,-0.16338962316513062,0.4735310971736908,0.3114520013332367,-0.21412159502506256,0.45893585681915283,0.19141465425491333,-0.15949471294879913,0.4581100344657898,0.12399718165397644,-0.08873791992664337,0.6070948243141174,0.5245438814163208,-0.13429300487041473,0.6033027172088623,0.3533138334751129,-0.13500253856182098,0.5934039354324341,0.2697404623031616,-0.07661784440279007,0.5843948721885681,0.2131366729736328,-0.012249057181179523
paper,0.4969196915626526,0.9036526679992676,5.1266702882912796e-08,0.32451575994491577,0.7766412496566772,0.14532946050167084,0.25154000520706177,0.6668081283569336,0.17945770919322968,0.2400466352701187,0.554533839225769,0.21638336777687073,0.25129270553588867,0.4531766176223755,0.2515001595020294,0.250334233045578,0.5379644632339478,-0.14436355233192444,0.14546573162078857,0.359653502702713,-0.21277864277362823,0.10350599884986877,0.23480984568595886,-0.21967600286006927,0.09371623396873474,0.1421809196472168,-0.19348911941051483,0.3718600869178772,0.5206330418586731,-0.16952453553676605,0.3237532079219818,0.2990944981575012,-0.21498604118824005,0.3125096559524536,0.17211300134658813,-0.15251603722572327,0.31507429480552673,0.10318854451179504,-0.0855303481221199,0.49581101536750793,0.5216038823127747,-0.16492368280887604,0.47256743907928467,0.3078770637512207,-0.21148109436035156,0.45735347270965576,0.18833738565444946,-0.15631532669067383,0.45487600564956665,0.12204158306121826,-0.08565401285886765,0.6100502610206604,0.5261836647987366,-0.1320171058177948,0.6025996208190918,0.3495856523513794,-0.1282970905303955,0.5902300477027893,0.26538723707199097,-0.06751631945371628,0.5795508623123169,0.20999547839164734,-0.002259514294564724
paper,0.5062931180000305,0.8987323045730591,1.897204811029951e-07,0.32870641350746155,0.7725268602371216,0.13059498369693756,0.25251534581184387,0.6646398901939392,0.15859971940517426,0.245017409324646,0.5540489554405212,0.19327867031097412,0.25584352016448975,0.44894424080848694,0.227309912443161,0.2546690106391907,0.5319012403488159,-0.15950174629688263,0.14856141805648804,0.35489529371261597,-0.2206343710422516,0.10699814558029175,0.22934263944625854,-0.21638640761375427,0.09916865825653076,0.1382139027118683,-0.18061517179012299,0.3768150508403778,0.5140677094459534,-0.17293493449687958,0.32969215512275696,0.2932429909706116,-0.21326756477355957,0.3176940679550171,0.16998746991157532,-0.142577663064003,0.3201875686645508,0.10270100831985474,-0.06742524355649948,0.5018776655197144,0.5144599676132202,-0.15655222535133362,0.4782566726207733,0.3025693893432617,-0.19942894577980042,0.46148353815078735,0.18501222133636475,-0.1401664912700653,0.4586145877838135,0.11976683139801025,-0.06504811346530914,0.6136383414268494,0.5171443819999695,-0.1125568374991417,0.6061738133430481,0.3477042317390442,-0.10452054440975189,0.5942270159721375,0.26392605900764465,-0.041409894824028015,0.5864843130111694,0.20755919814109802,0.026700319722294807
